met_day,id,ob_hour_count,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q
2011-12-31,5131,24,12.8,11.3,8.5,,6,6
2012-01-01,5131,24,12.7,4.4,-0.9,,6,6
2012-01-02,5131,24,12.0,4.9,1.0,,6,6
2012-01-03,5131,24,12.4,5.1,1.6,,6,6
2012-01-04,5131,24,12.1,6.9,5.4,,6,6
2012-01-05,5131,24,10.8,3.5,-1.6,,6,6
2012-01-06,5131,24,10.7,3.9,1.1,,6,6
2012-01-07,5131,24,10.5,7.5,4.1,,6,2006
2012-01-08,5131,24,10.5,7.1,2.4,,6,6
2012-01-09,5131,24,12.5,8.2,4.2,,6,6
2012-01-10,5131,24,11.8,7.0,3.5,,6,6
2012-01-11,5131,24,11.2,6.9,4.4,,6,6
2012-01-12,5131,24,12.9,-0.1,-5.4,,6,6
2012-01-13,5131,24,10.1,-3.0,-7.5,,6,6
2012-01-14,5131,24,7.7,-0.4,-4.3,,6,6
2012-01-15,5131,24,7.1,-0.7,-5.8,,6,6
2012-01-16,5131,24,8.2,-2.5,-4.3,,6,6
2012-01-17,5131,24,8.6,1.7,-4.2,,6,6
2012-01-18,5131,24,12.0,8.4,6.7,,6,6
2012-01-19,5131,24,10.6,5.1,2.1,,6,6
2012-01-20,5131,24,11.5,8.5,6.9,,6,6
2012-01-21,5131,24,12.7,5.6,3.0,,6,6
2012-01-22,5131,24,12.9,3.8,0.0,,6,6
2012-01-23,5131,24,8.9,1.1,-4.0,,6,6
2012-01-24,5131,24,9.9,4.2,3.0,,6,6
2012-01-25,5131,24,9.5,6.0,,,2006,2006
2012-01-26,5131,24,9.8,2.7,-1.0,,6,6
2012-01-27,5131,24,10.0,0.5,-1.6,,6,2006
2012-01-28,5131,24,7.1,1.6,-3.2,,6,6
2012-01-29,5131,24,5.1,0.8,-4.4,,6,6
2012-01-30,5131,24,4.4,-1.4,-6.7,,6,6
2012-01-31,5131,24,2.5,-0.3,-2.6,,6,6
2012-02-01,5131,24,4.4,-1.4,-3.6,,6,6
2012-02-02,5131,24,2.6,-3.9,-7.4,,6,6
2012-02-03,5131,24,1.8,-6.1,-10.9,,6,6
2012-02-04,5131,24,1.7,-3.6,-4.4,,6,6
2012-02-05,5131,24,3.1,0.9,-0.6,,6,6
